381 1005.700779 2.708E-21 2.178E+00.08700.090  490.40690.820.000000             V7         GROUND 19  7 13       19  6 13      552000 1 1 1 0 0 0   117.0  117.0
381 1005.702820 6.318E-21 5.080E+00.08700.090  490.40470.820.000000             V7         GROUND 19  7 12       19  6 14      552000 1 1 1 0 0 0   117.0  117.0
381 1005.772034 2.433E-22 2.088E-01.08700.090  395.10210.820.000000             V7         GROUND 11  9  2       12  8  4      452000 1 1 1 0 0 0    69.0   75.0
381 1005.772034 1.043E-22 8.950E-02.08700.090  395.10210.820.000000             V7         GROUND 11  9  3       12  8  5      452000 1 1 1 0 0 0    69.0   75.0
381 1005.807895 8.055E-21 9.770E-01.08700.090  228.29830.820.000000             V7         GROUND 15  4 12       14  3 12      652000 1 1 1 0 0 0   217.0  203.0
381 1005.828063 5.667E-21 7.449E-01.08700.090  257.69940.820.000000             V7         GROUND 16  4 12       15  3 12      552000 1 1 1 0 0 0   231.0  217.0
381 1005.902399 4.578E-21 2.648E+00.08700.090  451.95540.820.000000             V7         GROUND 22  3 19       21  2 19      552000 1 1 1 0 0 0   135.0  129.0
381 1005.903858 7.046E-21 5.042E+00.08700.090  455.50190.820.000000             V7         GROUND 18  7 12       18  6 12      552000 1 1 1 0 0 0   111.0  111.0
381 1005.904931 3.020E-21 2.161E+00.08700.090  455.50070.820.000000             V7         GROUND 18  7 11       18  6 13      552000 1 1 1 0 0 0   111.0  111.0
381 1005.918668 2.281E-22 4.649E-02.08700.090   80.58990.820.000000             V7         GROUND 10  3  7        9  0  9      652000 1 1 1 0 0 0    63.0   57.0
381 1006.091850 3.795E-22 5.675E-01.08700.090  688.60280.820.000000             V7         GROUND 27  3 24       27  2 26      452000 1 1 1 0 0 0   165.0  165.0
381 1006.094272 7.742E-21 4.989E+00.08700.090  422.44820.820.000000             V7         GROUND 17  7 10       17  6 12      552000 1 1 1 0 0 0   105.0  105.0
381 1006.094272 3.318E-21 2.138E+00.08700.090  422.44880.820.000000             V7         GROUND 17  7 11       17  6 11      552000 1 1 1 0 0 0   105.0  105.0
381 1006.180272 1.022E-20 2.859E+00.08700.090  145.62240.820.000000             V7         GROUND 10  5  5        9  4  5      652000 1 1 1 0 0 0    63.0   57.0
381 1006.182985 2.384E-20 6.669E+00.08700.090  145.61990.820.000000             V7         GROUND 10  5  6        9  4  6      652000 1 1 1 0 0 0    63.0   57.0
381 1006.183061 3.819E-22 6.871E-02.08700.090  356.50510.820.000000             V7         GROUND 19  4 16       19  1 18      552000 1 1 1 0 0 0   273.0  273.0
381 1006.271709 8.371E-21 4.918E+00.08700.090  391.24500.820.000000             V7         GROUND 16  7 10       16  6 10      552000 1 1 1 0 0 0    99.0   99.0
381 1006.271709 3.588E-21 2.108E+00.08700.090  391.24470.820.000000             V7         GROUND 16  7  9       16  6 11      552000 1 1 1 0 0 0    99.0   99.0
381 1006.332630 5.673E-22 2.346E-01.08700.090  363.58970.820.000000             V7         GROUND 20  3 18       20  0 20      552000 1 1 1 0 0 0   123.0  123.0
381 1006.348277 1.779E-21 5.462E-01.08700.090  257.69940.820.000000             V4         GROUND 16  1 16       15  3 12      452000 1 1 1 0 0 0    99.0   93.0
381 1006.437759 8.895E-21 4.825E+00.08700.090  361.88820.820.000000             V7         GROUND 15  7  8       15  6 10      552000 1 1 1 0 0 0    93.0   93.0
381 1006.437759 3.812E-21 2.068E+00.08700.090  361.88830.820.000000             V7         GROUND 15  7  9       15  6  9      552000 1 1 1 0 0 0    93.0   93.0
381 1006.518893 2.849E-21 8.159E-01.08700.090  266.84740.820.000000             V7         GROUND 18  2 17       17  1 17      552000 1 1 1 0 0 0   111.0  105.0
381 1006.542629 1.332E-20 4.315E+00.08700.090  292.19820.820.000000             V7         GROUND 18  3 16       17  2 16      552000 1 1 1 0 0 0   111.0  105.0
381 1006.592523 3.973E-21 2.016E+00.08700.090  334.37650.820.000000             V7         GROUND 14  7  7       14  6  9      552000 1 1 1 0 0 0    87.0   87.0
381 1006.592523 9.269E-21 4.703E+00.08700.090  334.37650.820.000000             V7         GROUND 14  7  8       14  6  8      552000 1 1 1 0 0 0    87.0   87.0
381 1006.625560 1.266E-22 8.766E-02.08700.090  599.21440.820.000000             V7         GROUND 16 10  6       17  9  8      452000 1 1 1 0 0 0   231.0  245.0
381 1006.625560 1.266E-22 2.045E-01.08700.090  599.21440.820.000000             V7         GROUND 16 10  7       17  9  9      452000 1 1 1 0 0 0    99.0  105.0
381 1006.736521 9.445E-21 4.545E+00.08700.090  308.70760.820.000000             V7         GROUND 13  7  6       13  6  8      552000 1 1 1 0 0 0    81.0   81.0
381 1006.736521 4.048E-21 1.948E+00.08700.090  308.70760.820.000000             V7         GROUND 13  7  7       13  6  7      552000 1 1 1 0 0 0    81.0   81.0
381 1006.736893 8.177E-22 1.004E-01.08700.090  266.84740.820.000000            V10         GROUND 18  6 12       17  1 17      452000 1 1 1 0 0 0   259.0  245.0
381 1006.869962 4.016E-21 1.859E+00.08700.090  284.87980.820.000000             V7         GROUND 12  7  5       12  6  7      552000 1 1 1 0 0 0    75.0   75.0
381 1006.869962 9.370E-21 4.338E+00.08700.090  284.87980.820.000000             V7         GROUND 12  7  6       12  6  6      552000 1 1 1 0 0 0    75.0   75.0
381 1006.993079 3.852E-21 1.742E+00.08700.090  262.89140.820.000000             V7         GROUND 11  7  5       11  6  5      552000 1 1 1 0 0 0    69.0   69.0
381 1006.993079 8.988E-21 4.066E+00.08700.090  262.89140.820.000000             V7         GROUND 11  7  4       11  6  6      552000 1 1 1 0 0 0    69.0   69.0
381 1007.105999 3.531E-21 1.586E+00.08700.090  242.74080.820.000000             V7         GROUND 10  7  3       10  6  5      552000 1 1 1 0 0 0    63.0   63.0
381 1007.105999 8.238E-21 3.701E+00.08700.090  242.74080.820.000000             V7         GROUND 10  7  4       10  6  4      552000 1 1 1 0 0 0    63.0   63.0
381 1007.135273 3.699E-22 1.761E-01.08700.090  392.32120.820.000000             V7         GROUND 20  4 17       20  1 19      552000 1 1 1 0 0 0   123.0  123.0
381 1007.208717 6.703E-21 2.250E+00.08700.090  287.80050.820.000000             V7         GROUND 17  4 13       16  3 13      552000 1 1 1 0 0 0   105.0   99.0
