 31 1101.084580 7.163E-23 4.233E-01.06930.083 1061.77300.76-.000700          1 0 0          0 0 0 47  6 42       46  7 39      0045201412 8 2 1 1    95.0   93.0
 31 1101.104200 7.810E-26 3.250E-03.07940.104 1204.49410.770.000000          2 0 0          1 0 0 13  3 11       14  2 12      4665503751 6 2 4 0    27.0   29.0
 31 1101.113200 1.635E-25 1.902E-03.08630.106  716.27520.760.000000          1 1 0          0 1 0  4  2  2        5  1  5      0065501412 6 2 4 0     9.0   11.0
 31 1101.128010 2.616E-24 7.161E-02.06810.078 1401.61480.76-.000700          1 0 0          0 0 0 53  8 46       54  7 47      0042201412 8 2 1 1   107.0  109.0
 31 1101.132600 1.382E-24 2.630E-01.06510.092 1757.92600.840.000000          1 0 1          0 0 1 43  0 43       42  1 42      4665503751 6 2 4 0    87.0   85.0
 31 1101.134800 1.048E-25 1.144E+00.07180.097 2524.71180.770.000000          2 0 1          0 0 2 31  3 28       32  3 29      0055501412 5 2 3 0    63.0   65.0
 31 1101.138140 2.038E-24 6.475E-01.06780.076 1944.44280.76-.000700          1 0 0          0 0 0 64  8 56       63  9 55      0042201412 8 2 1 1   129.0  127.0
 31 1101.140500 8.102E-26 5.474E-03.06880.099 1457.89710.800.000000          2 0 0          1 0 0 28  2 26       29  1 29      4665503751 6 2 4 0    57.0   59.0
 31 1101.153130 1.183E-25 9.839E-03.06460.078 1655.51850.76-.000700          0 0 1          0 0 0 60  8 53       60  6 54      0002201412 0 2 1 1   121.0  121.0
 31 1101.153500 3.245E-25 2.173E-02.07160.095 1456.14160.800.000000          1 0 1          0 0 1 28  6 23       28  5 24      4655503751 6 2 4 0    57.0   57.0
 31 1101.177350 2.357E-24 7.218E-03.06640.085  913.04880.86-.000700          0 0 1          0 0 0 44  7 38       44  5 39      0005501412 0 2 2 1    89.0   89.0
 31 1101.188300 4.850E-25 9.251E-02.07000.092 1710.69660.820.000000          2 0 0          1 0 0 34  6 28       35  5 31      4665503751 6 2 4 0    69.0   71.0
 31 1101.200440 5.641E-24 1.225E-03.07900.099  164.44370.71-.000700          0 0 1          0 0 0 16  6 11       16  4 12      0065501412 4 2 2 1    33.0   33.0
 31 1101.204000 3.347E-26 2.410E-01.06810.076 2547.93200.760.000000          2 0 0          1 0 0 53  9 45       54  8 46      4642203751 8 2 1 0   107.0  109.0
 31 1101.209100 8.223E-26 4.315E-03.07370.099 1383.00780.740.000000          2 0 0          0 0 1 25  2 24       26  4 23      4655503751 5 2 3 0    51.0   53.0
 31 1101.209600 4.969E-26 4.167E-03.07150.098 1529.35260.780.000000          2 0 0          0 0 1 32  0 32       33  2 31      4655503751 5 2 3 0    65.0   67.0
 31 1101.214300 6.466E-25 8.989E-02.08750.106 1105.65360.760.000000          2 0 0          1 0 0  2  1  1        2  0  2      4655503751 6 2 4 0     5.0    5.0
 31 1101.227800 1.152E-25 4.723E-03.07870.103 1216.13880.780.000000          2 0 0          1 0 0 14  3 11       15  2 14      4665503751 6 2 4 0    29.0   31.0
 31 1101.229080 9.446E-23 1.968E-02.07090.102  228.73420.79-.000700          1 0 0          0 0 0 23  1 23       22  2 20      0065501412 4 2 2 1    47.0   45.0
 31 1101.231200 1.316E-25 2.828E-02.07020.088 1773.31150.840.000000          0 0 2          0 0 1 41  6 36       40  4 37      4655503751 5 2 3 0    83.0   81.0
 31 1101.232620 6.315E-23 1.754E-02.07300.098  327.55790.75-.000700          0 0 1          0 0 0 28  4 25       27  2 26      0065501412 4 2 2 1    57.0   55.0
 31 1101.243200 4.615E-25 2.792E-02.06950.087 1502.31410.830.000000          1 1 0          0 1 0 39  7 33       40  6 34      0065501412 6 2 4 0    79.0   81.0
 31 1101.244580 1.453E-22 3.280E-02.08400.105   36.04190.77-.000700          1 0 0          0 0 0  8  1  7        7  2  6      0065501412 4 2 2 1    17.0   15.0
 31 1101.258300 3.510E-25 2.176E-02.07200.096 1432.87980.800.000000          1 0 1          0 0 1 27  6 21       27  5 22      4655503751 6 2 4 0    55.0   55.0
 31 1101.260800 6.493E-26 2.444E-02.07060.084 1873.07930.810.000000          2 0 0          0 0 1 38  7 31       37  9 28      4655503751 5 2 3 0    77.0   75.0
 31 1101.283100 8.048E-25 8.220E-03.07250.098 1046.26990.790.000000          1 1 0          0 1 0 25  5 21       26  4 22      0065501412 6 2 4 0    51.0   53.0
 31 1101.300700 1.519E-25 2.234E-03.08760.106  712.74030.760.000000          1 1 0          0 1 0  3  2  2        4  1  3      0065501412 6 2 4 0     7.0    9.0
 31 1101.304500 3.661E-26 1.508E-02.07000.082 1907.07170.840.000000          0 0 2          0 0 1 41  9 33       41  7 34      4605503751 0 2 3 0    83.0   83.0
 31 1101.326600 6.110E-25 5.117E-02.07180.097 1494.69030.800.000000          2 0 0          1 0 0 27  5 23       28  4 24      4665503751 6 2 4 0    55.0   57.0
 31 1101.350600 1.290E-25 4.891E-03.07680.097 1260.92820.720.000000          0 0 2          0 0 1 19  7 13       18  5 14      4655503751 5 2 3 0    39.0   37.0
 31 1101.358400 1.098E-24 8.729E-02.08530.106 1111.51880.760.000000          2 0 0          1 0 0  4  1  3        4  0  4      4655503751 6 2 4 0     9.0    9.0
 31 1101.361700 1.663E-23 9.335E-02.08020.105  740.55130.770.000000          1 1 0          0 1 0 10  0 10        9  1  9      0065501412 6 2 4 0    21.0   19.0
 31 1101.374800 2.228E-24 2.527E-01.07040.096 1597.67000.810.000000          2 0 0          1 0 0 33  3 31       32  4 28      4665503751 6 2 4 0    67.0   65.0
 31 1101.380100 9.755E-25 5.172E-02.08630.103 1103.84170.760.000000          1 0 1          0 0 1  6  5  2        5  4  1      4665503751 6 2 4 0    13.0   11.0
 31 1101.387000 1.133E-25 1.617E-02.07070.095 1662.64780.810.000000          2 0 0          0 0 1 36  1 35       37  3 34      4655503751 5 2 3 0    73.0   75.0
 31 1101.391800 3.806E-25 2.196E-02.07230.096 1410.41770.790.000000          1 0 1          0 0 1 26  6 21       26  5 22      4655503751 6 2 4 0    53.0   53.0
 31 1101.400880 4.874E-24 1.055E-03.07960.100  150.97720.71-.000700          0 0 1          0 0 0 15  6  9       15  4 12      0065501412 4 2 2 1    31.0   31.0
