 41 2117.169290 4.072E-25 9.253E+01.06320.073 3429.73930.75-.004029        0 2 0 1        0 2 0 0                    P 73e     466653 6 5 3 1 1 1  1305.0 1323.0
 41 2117.197690 3.314E-25 9.430E+01.06320.069 3502.60240.75-.004461        0 1 1 1        0 1 1 0                    P 83e     466653 6 5 3 1 1 1  1485.0 1503.0
 41 2117.219960 2.460E-25 9.651E+01.06570.076 3508.22150.75-.003554        1 1 1 1        1 1 1 0                    P 62e     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2117.286910 2.258E-25 7.996E+01.06850.079 3446.60240.75-.003079        0 4 2 1        0 4 2 0                    P 51e     466653 6 5 3 1 1 1   909.0  927.0
 41 2117.363040 2.298E-25 8.095E+01.06850.079 3445.49910.75-.003079        0 4 2 1        0 4 2 0                    P 51f     466653 6 5 3 1 1 1   909.0  927.0
 41 2117.507990 4.193E-25 9.283E+01.06570.076 3390.46120.75-.003554        0 3 1 1        0 3 1 0                    P 62f     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2117.796460 4.234E-25 9.122E+01.06570.076 3384.80810.75-.003555        0 3 1 1        0 3 1 0                    P 62e     466653 6 5 3 1 1 1  1107.0 1125.0
 41 2117.842520 2.524E-25 8.474E+01.06850.079 3435.53790.75-.003079        0 4 0 1        0 4 0 0                    P 51e     466653 6 5 3 1 1 1   909.0  927.0
 41 2117.872500 5.040E-25 9.221E+01.06320.073 3382.16840.75-.003987        0 2 2 1        0 2 2 0                    P 72e     466653 6 5 3 1 1 1  1287.0 1305.0
 41 2117.930400 5.080E-25 9.238E+01.06320.073 3380.91180.75-.003987        0 2 2 1        0 2 2 0                    P 72f     466653 6 5 3 1 1 1  1287.0 1305.0
 41 2117.979370 6.814E-25 1.873E+02.06880.080 3386.05810.75-.002993        0 4 4 1        0 4 4 0                    P 49e     466653 6 5 3 1 1 1   873.0  891.0
 41 2118.001290 4.879E-25 9.269E+01.06610.077 3355.50740.75-.003512        0 3 3 1        0 3 3 0                    P 61e     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2118.007350 4.879E-25 9.275E+01.06610.077 3355.64610.75-.003512        0 3 3 1        0 3 3 0                    P 61f     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2118.244180 2.782E-25 8.789E+01.06610.077 3460.10460.75-.003512        1 1 1 1        1 1 1 0                    P 61f     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2118.343340 4.516E-25 9.549E+01.06320.070 3438.77150.75-.004419        0 1 1 1        0 1 1 0                    P 82f     466653 6 5 3 1 1 1  1467.0 1485.0
 41 2118.357470 2.576E-25 9.278E+01.06320.068 3572.15690.75-.004851        0 0 0 1        0 0 0 0                    P 92e     466653 6 5 3 1 1 1  1647.0 1665.0
 41 2118.369710 3.109E-25 8.860E+01.06320.073 3473.24860.75-.003987        1 0 0 1        1 0 0 0                    P 72e     466653 6 5 3 1 1 1  1287.0 1305.0
 41 2118.454950 2.738E-25 8.040E+01.06860.080 3403.72390.75-.003037        0 4 2 1        0 4 2 0                    P 50e     466653 6 5 3 1 1 1   891.0  909.0
 41 2118.461970 3.109E-25 9.659E+01.06610.077 3456.62200.75-.003512        1 1 1 1        1 1 1 0                    P 61e     466653 6 5 3 1 1 1  1089.0 1107.0
 41 2118.480290 5.403E-25 9.268E+01.06320.073 3368.78180.75-.003987        0 2 0 1        0 2 0 0                    P 72e     466653 6 5 3 1 1 1  1287.0 1305.0
